domain,subject_id,session_id,run_id,task,chunk_start,chunk_end,chunk_path,csv_mean_fd,csv_max_fd,par_fd_mean,par_fd_max,par_fd_std,shape,voxel_size,has_nan,has_inf,intensity_min,intensity_max,intensity_mean,dvars_mean,dvars_max,tsnr_mean,tsnr_median,gs_mean,gs_std,n_vols,load_error,split,qc_flags
motion_free,ICC113,1,1,rest10,699,718,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC113_ses-1_task-rest10_run-001_chunk-699-718.nii.gz,0.123207,0.188818,0.12371364526315788,0.18881773,0.041927225211708684,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,-14.0,505.0,33.64204025268555,1.1655138731002808,1.3045341968536377,157.82235717773438,144.1742706298828,33.642066955566406,0.05471466854214668,20.0,,train,load_error:nan
motion_free,ICC113,1,1,rest10,738,757,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC113_ses-1_task-rest10_run-001_chunk-738-757.nii.gz,0.125174,0.211755,0.1275758819473684,0.21175475349999995,0.051105906711207266,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,-13.0,507.0,33.649662017822266,1.1644985675811768,1.2738136053085327,151.72415161132812,140.7550811767578,33.649654388427734,0.055809687823057175,20.0,,train,load_error:nan
motion_free,ICC113,1,1,rest10,758,777,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC113_ses-1_task-rest10_run-001_chunk-758-777.nii.gz,0.139927,0.216385,0.1370387046842105,0.21638506999999998,0.047294128005332725,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,-13.0,505.0,33.56316375732422,1.1519817113876343,1.254547119140625,161.41273498535156,148.0148468017578,33.56321716308594,0.03407929837703705,20.0,,train,load_error:nan
motion_free,ICC113,1,1,rest10,778,797,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC113_ses-1_task-rest10_run-001_chunk-778-797.nii.gz,0.116854,0.226057,0.11859256578947369,0.22605650000000002,0.04678407151284824,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,-13.0,503.0,33.63607406616211,1.0821040868759155,1.2708046436309814,175.3729248046875,158.90478515625,33.63611602783203,0.03639499470591545,20.0,,train,load_error:nan
motion_free,ICC113,1,1,rest10,798,817,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC113_ses-1_task-rest10_run-001_chunk-798-817.nii.gz,0.126875,0.229248,0.12509151315789477,0.22924769000000003,0.05804757889713713,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,-12.0,506.0,33.697269439697266,1.1328256130218506,1.2979073524475098,163.99484252929688,151.50686645507812,33.697261810302734,0.029188888147473335,20.0,,train,load_error:nan
motion_free,ICC113,1,1,rest10,818,837,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC113_ses-1_task-rest10_run-001_chunk-818-837.nii.gz,0.136523,0.222509,0.13893616421052632,0.22250947000000004,0.04646211963146066,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,-13.0,504.0,33.66824722290039,1.1351410150527954,1.2356958389282227,168.91192626953125,153.3993682861328,33.66830062866211,0.023881202563643456,20.0,,train,load_error:nan
motion_free,ICC113,1,1,rest10,838,857,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC113_ses-1_task-rest10_run-001_chunk-838-857.nii.gz,0.138795,0.21674,0.13472318594736846,0.21674047,0.04925165182758381,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,-11.0,505.0,33.69545364379883,1.1344685554504395,1.2499433755874634,165.4784393310547,152.56234741210938,33.6954460144043,0.03799952194094658,20.0,,train,load_error:nan
motion_free,ICC113,1,1,rest10,858,877,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC113_ses-1_task-rest10_run-001_chunk-858-877.nii.gz,0.131236,0.207286,0.13008739368421052,0.20728600000000003,0.04318927965908404,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,-13.0,504.0,33.699588775634766,1.1341700553894043,1.2545883655548096,164.9836883544922,151.4844970703125,33.69951629638672,0.05582229420542717,20.0,,train,load_error:nan
motion_free,ICC113,1,1,rest10,878,897,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC113_ses-1_task-rest10_run-001_chunk-878-897.nii.gz,0.1367,0.209692,0.13932740568421054,0.2096921,0.046491358493839334,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,-13.0,504.0,33.615142822265625,1.103987693786621,1.2095088958740234,161.1314697265625,146.97377014160156,33.6151008605957,0.03374603018164635,20.0,,train,load_error:nan
motion_free,ICC113,1,1,rest10,898,917,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC113_ses-1_task-rest10_run-001_chunk-898-917.nii.gz,0.12621,0.215789,0.12513486421052633,0.21578944999999997,0.04367339031418937,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,-11.0,505.0,33.602317810058594,1.158715009689331,1.3259365558624268,157.55941772460938,146.35855102539062,33.602317810058594,0.04644470289349556,20.0,,train,load_error:nan
motion_free,ICC113,1,1,rest10,918,937,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC113_ses-1_task-rest10_run-001_chunk-918-937.nii.gz,0.131866,0.191252,0.13031725263157895,0.19125224999999998,0.04172493736988923,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,-12.0,504.0,33.531639099121094,1.1190779209136963,1.2708772420883179,165.5104522705078,154.5469207763672,33.531654357910156,0.028956057503819466,20.0,,train,load_error:nan
motion_free,ICC113,1,1,rest10,938,957,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC113_ses-1_task-rest10_run-001_chunk-938-957.nii.gz,0.12013,0.208306,0.12252798157894738,0.20830579999999999,0.04384040404731573,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,-12.0,504.0,33.60187530517578,1.134845495223999,1.2661467790603638,169.32620239257812,153.73724365234375,33.601871490478516,0.03686870262026787,20.0,,train,load_error:nan
motion_free,ICC113,1,1,rest10,958,977,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC113_ses-1_task-rest10_run-001_chunk-958-977.nii.gz,0.132003,0.212811,0.13040175210526314,0.21281129999999998,0.04472840968136374,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,-12.0,505.0,33.63275146484375,1.1468909978866577,1.3071036338806152,161.7639617919922,150.09591674804688,33.63274002075195,0.024521220475435257,20.0,,train,load_error:nan
motion_free,ICC113,1,1,rest10,978,997,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC113_ses-1_task-rest10_run-001_chunk-978-997.nii.gz,0.141579,0.221163,0.14106180157894735,0.2211628,0.04959539077940698,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,-10.0,504.0,33.65104675292969,1.1509419679641724,1.2622050046920776,164.1590576171875,152.26226806640625,33.651004791259766,0.03500779718160629,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,52,71,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-52-71.nii.gz,0.133829,0.242126,0.13560388947368424,0.24212609999999998,0.06116168482481405,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,352.8998718261719,28.645383834838867,1.0168040990829468,1.0872321128845215,171.6641845703125,157.2299041748047,28.645401000976562,0.027944345027208328,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,99,118,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-99-118.nii.gz,0.168992,0.238594,0.16790338210526312,0.23859435,0.042841540192746164,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,350.7108459472656,28.550533294677734,1.045296311378479,1.1169649362564087,165.7775421142578,150.4271240234375,28.55051040649414,0.03326765447854996,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,220,239,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-220-239.nii.gz,0.127257,0.226271,0.1249423489473684,0.22627124999999992,0.050492804384009306,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,349.2031555175781,28.470815658569336,1.0147168636322021,1.1155877113342285,173.12918090820312,155.64205932617188,28.47079849243164,0.035544298589229584,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,279,298,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-279-298.nii.gz,0.121368,0.211719,0.12150656889473684,0.21171850099999998,0.048664953969428076,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,353.72564697265625,28.399696350097656,1.0284574031829834,1.1126244068145752,115.63983917236328,107.44792175292969,28.39960289001465,0.15887296199798584,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,299,318,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-299-318.nii.gz,0.136141,0.206486,0.13313037368421055,0.20648562,0.04840596599893276,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,355.3543701171875,28.64372444152832,1.0939983129501343,1.189927101135254,151.53431701660156,140.46493530273438,28.64371681213379,0.0330108217895031,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,319,338,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-319-338.nii.gz,0.120035,0.194169,0.12167658590526315,0.1941692861,0.045844187661070644,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,358.1309814453125,28.67978286743164,1.1462669372558594,1.212024211883545,150.59117126464844,135.85885620117188,28.679759979248047,0.042527541518211365,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,339,358,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-339-358.nii.gz,0.131735,0.225473,0.12897985001052634,0.22547284500000003,0.05272269848972311,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,358.8694763183594,28.707752227783203,1.1588976383209229,1.2318211793899536,148.88775634765625,135.97618103027344,28.70772933959961,0.03664796054363251,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,391,410,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-391-410.nii.gz,0.115745,0.239053,0.1184267705263158,0.23905319,0.05252305002988059,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,359.9427490234375,28.601993560791016,1.1443322896957397,1.2059067487716675,139.8023223876953,129.29684448242188,28.601953506469727,0.06151197850704193,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,411,430,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-411-430.nii.gz,0.134973,0.223686,0.13294403489473683,0.22368569500000002,0.04972533328694923,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,358.8488464355469,28.545459747314453,1.1235336065292358,1.2474042177200317,140.09524536132812,129.9556884765625,28.5454044342041,0.05805445462465286,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,431,450,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-431-450.nii.gz,0.137692,0.222343,0.14235198938947366,0.2223426,0.0521262396544851,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,357.6847839355469,28.50845718383789,1.136020541191101,1.1917680501937866,138.8027801513672,126.8439712524414,28.50844955444336,0.08431342244148254,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,451,470,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-451-470.nii.gz,0.125409,0.186697,0.12309682542105264,0.18669725000000004,0.04518971155149907,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,359.9623718261719,28.589698791503906,1.1566483974456787,1.2544782161712646,136.65005493164062,125.59232330322266,28.5897216796875,0.059389878064394,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,471,490,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-471-490.nii.gz,0.129955,0.206692,0.12885190110526315,0.20669159,0.051085314836336465,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,359.6131286621094,28.5529727935791,1.1641027927398682,1.242959976196289,147.12332153320312,135.47457885742188,28.552967071533203,0.017980355769395828,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,526,545,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-526-545.nii.gz,0.11254,0.192659,0.1115323505263158,0.19265909999999997,0.05462121973270381,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,356.3562316894531,28.339885711669922,1.0320615768432617,1.1481621265411377,143.48175048828125,133.57049560546875,28.33989906311035,0.048453204333782196,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,546,565,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-546-565.nii.gz,0.118584,0.207026,0.122991593,0.20702578999999996,0.04541047168071885,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,359.53594970703125,28.51557159423828,1.0772854089736938,1.1483781337738037,147.78756713867188,136.07847595214844,28.515560150146484,0.06271491944789886,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,566,585,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-566-585.nii.gz,0.119901,0.197458,0.11829403473684211,0.1974581,0.047003781487792655,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,359.6650695800781,28.551166534423828,1.1169205904006958,1.2237706184387207,151.75950622558594,138.41891479492188,28.551128387451172,0.03022322990000248,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,586,605,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-586-605.nii.gz,0.107231,0.182202,0.10708987000000002,0.18220170999999996,0.047711019558880234,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,362.0718688964844,28.677457809448242,1.1017440557479858,1.2044150829315186,147.20472717285156,134.678466796875,28.67745590209961,0.04429279640316963,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,606,625,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-606-625.nii.gz,0.109573,0.17584,0.10608500210526317,0.16340825000000003,0.043395185984780246,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,359.9689025878906,28.623788833618164,1.0941429138183594,1.315128207206726,130.0445098876953,120.63383483886719,28.62381362915039,0.08583328872919083,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,626,645,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-626-645.nii.gz,0.132445,0.195941,0.13236750426315785,0.19594131199999998,0.04359391471008571,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,361.8487548828125,28.506746292114258,1.074194312095642,1.1732587814331055,150.85745239257812,139.23880004882812,28.506778717041016,0.0265545304864645,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,646,665,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-646-665.nii.gz,0.098104,0.167141,0.10094210842105263,0.16714087,0.040283260722598614,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,358.5143127441406,28.574695587158203,1.1360979080200195,1.239118218421936,145.2392120361328,133.73672485351562,28.574722290039062,0.038973644375801086,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,666,685,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-666-685.nii.gz,0.108992,0.176069,0.10732135889473685,0.17606852,0.04733792830628066,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,360.60028076171875,28.569011688232422,1.1026450395584106,1.1827503442764282,149.95730590820312,138.0013885498047,28.56902503967285,0.04177502542734146,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,686,705,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-686-705.nii.gz,0.110967,0.208137,0.10911147684210527,0.20813726999999996,0.05182738401684211,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,360.7248840332031,28.561616897583008,1.0764367580413818,1.1891751289367676,137.24818420410156,126.902587890625,28.561614990234375,0.061673786491155624,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,706,725,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-706-725.nii.gz,0.104114,0.159862,0.10227663610526315,0.15986237799999997,0.03914947035366104,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,359.4290466308594,28.563745498657227,1.1144739389419556,1.20152747631073,148.6085968017578,134.1429443359375,28.563732147216797,0.052676957100629807,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,726,745,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-726-745.nii.gz,0.124691,0.217613,0.12548666347368423,0.21761308,0.041240144577507236,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,359.3633728027344,28.570762634277344,1.1430493593215942,1.1992441415786743,147.68589782714844,135.2943115234375,28.570758819580078,0.031175224110484123,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,746,765,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-746-765.nii.gz,0.119418,0.177429,0.11791738305263157,0.17742908,0.04399235344090007,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,358.0376281738281,28.536327362060547,1.0784101486206055,1.1510788202285767,155.17247009277344,141.52944946289062,28.5363712310791,0.037297364324331284,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,766,785,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-766-785.nii.gz,0.117439,0.183207,0.11728684359999998,0.18320706999999994,0.043411955572166754,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,359.3755187988281,28.555740356445312,1.1036205291748047,1.1845132112503052,149.51673889160156,135.30264282226562,28.55575180053711,0.04045788571238518,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,843,862,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-843-862.nii.gz,0.131875,0.220292,0.13635735789473682,0.22029185,0.045961736574326464,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,356.0870361328125,28.43507957458496,0.9152964353561401,1.079405665397644,134.69024658203125,127.37141418457031,28.435073852539062,0.09595492482185364,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,885,904,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-885-904.nii.gz,0.11376,0.221673,0.11691100631578949,0.22167310000000007,0.05265907338613589,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,356.4606018066406,28.533536911010742,0.9256337881088257,0.988000214099884,150.95993041992188,138.70388793945312,28.533533096313477,0.059637825936079025,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,940,959,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-940-959.nii.gz,0.136281,0.234066,0.1394541956842105,0.23406619900000006,0.0538868342931986,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,355.4241638183594,28.437545776367188,0.8865587115287781,0.9814906716346741,151.7689208984375,141.7158203125,28.43756675720215,0.040894780308008194,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,960,979,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-960-979.nii.gz,0.146012,0.225367,0.1428388146315789,0.22536689999999995,0.04903226866290571,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,356.5086975097656,28.549509048461914,0.9358527660369873,1.0126574039459229,159.26522827148438,146.26589965820312,28.54947280883789,0.027136409655213356,20.0,,train,load_error:nan
motion_free,ICC115,1,1,rest10,980,999,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC115_ses-1_task-rest10_run-001_chunk-980-999.nii.gz,0.144942,0.211528,0.1434646421052632,0.21152779,0.04678454946699229,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,358.12188720703125,28.6231746673584,0.9510128498077393,1.0251121520996094,145.6254425048828,131.98495483398438,28.62312889099121,0.08903155475854874,20.0,,train,load_error:nan
motion_free,ICC117,1,1,rest10,31,50,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC117_ses-1_task-rest10_run-001_chunk-31-50.nii.gz,0.095029,0.19476,0.09375521578947368,0.19475989999999999,0.04132339018653596,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,538.6121215820312,36.92171096801758,1.1336498260498047,1.390482783317566,152.4752197265625,140.57791137695312,36.921695709228516,0.1310272216796875,20.0,,train,load_error:nan
motion_free,ICC117,1,1,rest10,51,70,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC117_ses-1_task-rest10_run-001_chunk-51-70.nii.gz,0.083378,0.142128,0.08281498947368422,0.14212809999999998,0.030339345390986483,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,539.9957885742188,37.15053176879883,1.1959620714187622,1.3338922262191772,168.56997680664062,155.25694274902344,37.15056228637695,0.06431793421506882,20.0,,train,load_error:nan
motion_free,ICC117,1,1,rest10,71,90,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC117_ses-1_task-rest10_run-001_chunk-71-90.nii.gz,0.089374,0.167046,0.08777573157894739,0.16704599999999997,0.03621850350318994,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,541.9736328125,37.256248474121094,1.2664449214935303,1.4054347276687622,156.2202911376953,143.49884033203125,37.2562255859375,0.06981170177459717,20.0,,train,load_error:nan
motion_free,ICC117,1,1,rest10,157,176,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC117_ses-1_task-rest10_run-001_chunk-157-176.nii.gz,0.111605,0.233719,0.11390254157894737,0.23371875,0.0654700328687266,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,546.3561401367188,37.09492874145508,1.2731976509094238,1.5710182189941406,140.98435974121094,132.50241088867188,37.09497833251953,0.08502815663814545,20.0,,train,load_error:nan
motion_free,ICC117,1,1,rest10,177,196,/lustre/disk/home/shared/cusacklab/foundcog/bids/derivatives/faizan_motion_correction_dataset/cyclegans_dataset/train/B_motion_free/sub-ICC117_ses-1_task-rest10_run-001_chunk-177-196.nii.gz,0.082603,0.133294,0.08384633147368423,0.13329429999999998,0.02936204679952547,"(97, 116, 79, 20)","[2.0, 2.0, 2.0]",False,False,0.0,540.6822509765625,37.058555603027344,1.2113758325576782,1.3053025007247925,149.48724365234375,137.61172485351562,37.058555603027344,0.06760895997285843,20.0,,train,load_error:nan
